transaction_id,player_id,transaction_date,currency_type,bundle_tier,amount_usd,quantity_received,spend_segment,market,platform,experiment_group,install_date
5371,39265,2024-09-22,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-26
5372,41034,2024-09-22,coin,large,349.99,150000,Whale,US,Android,,2024-05-04
5373,41984,2024-09-22,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
5374,43239,2024-09-22,coin,medium,79.99,30000,Whale,US,Android,,2024-04-25
5375,44103,2024-09-22,coin,large,349.99,150000,Dolphin,Australia,Android,,2024-06-05
5376,44224,2024-09-22,coin,small,29.99,10000,Dolphin,US,iOS,,2024-06-09
5377,46728,2024-09-22,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-26
5378,48439,2024-09-22,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-06-09
5379,49822,2024-09-22,coin,large,349.99,150000,Whale,US,iOS,,2024-06-03
5380,964,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-11
5381,1466,2024-09-23,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-08-12
5382,2255,2024-09-23,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-31
5383,2729,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,,2024-04-29
5384,3672,2024-09-23,coin,large,349.99,150000,Whale,Australia,Android,Treatment,2024-07-23
5385,3672,2024-09-23,royal_token,value,99.99,2000,Whale,Australia,Android,Treatment,2024-07-23
5386,4599,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-05
5387,4658,2024-09-23,coin,large,349.99,150000,Whale,Canada,Android,,2024-05-07
5388,5492,2024-09-23,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-05-10
5389,5744,2024-09-23,coin,medium,79.99,30000,Dolphin,Canada,iOS,,2024-06-20
5390,6297,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-07-02
5391,6556,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-18
5392,6694,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,,2024-05-28
5393,6702,2024-09-23,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-08-01
5394,7110,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-18
5395,7332,2024-09-23,coin,large,349.99,150000,Dolphin,UK,iOS,Treatment,2024-09-05
5396,7711,2024-09-23,coin,large,349.99,150000,Dolphin,UK,iOS,Treatment,2024-07-02
5397,7771,2024-09-23,coin,large,349.99,150000,Whale,US,Android,,2024-05-12
5398,8948,2024-09-23,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-20
5399,9959,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-07-01
5400,11031,2024-09-23,coin,micro,2.99,1000,Minnow,US,Android,Control,2024-08-01
5401,11133,2024-09-23,coin,small,29.99,10000,Minnow,Australia,Android,Control,2024-09-06
5402,11487,2024-09-23,coin,large,349.99,150000,Whale,Canada,Android,Treatment,2024-08-18
5403,11487,2024-09-23,royal_token,standard,39.99,500,Whale,Canada,Android,Treatment,2024-08-18
5404,14317,2024-09-23,coin,large,349.99,150000,Dolphin,US,iOS,Control,2024-09-14
5405,15132,2024-09-23,royal_token,standard,39.99,500,Dolphin,Germany,Android,Treatment,2024-07-19
5406,18378,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-08-05
5407,19371,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-08-31
5408,19371,2024-09-23,royal_token,value,99.99,2000,Whale,Other,iOS,Treatment,2024-08-31
5409,23260,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
5410,23626,2024-09-23,coin,medium,79.99,30000,Minnow,Other,iOS,Control,2024-07-11
5411,25010,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,Treatment,2024-09-03
5412,25010,2024-09-23,royal_token,value,99.99,2000,Whale,Canada,iOS,Treatment,2024-09-03
5413,25391,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-07-26
5414,25395,2024-09-23,coin,large,349.99,150000,Whale,US,Android,,2024-04-23
5415,27289,2024-09-23,coin,large,349.99,150000,Whale,Australia,iOS,,2024-06-01
5416,28370,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-12
5417,28752,2024-09-23,coin,small,29.99,10000,Minnow,Other,iOS,,2024-04-22
5418,29278,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,,2024-06-01
5419,33440,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-09-13
5420,33440,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-09-13
5421,33831,2024-09-23,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-09-17
5422,33831,2024-09-23,royal_token,starter,9.99,100,Whale,UK,iOS,Treatment,2024-09-17
5423,33836,2024-09-23,coin,medium,79.99,30000,Dolphin,Canada,iOS,Control,2024-09-13
5424,34373,2024-09-23,coin,large,349.99,150000,Whale,Canada,iOS,Treatment,2024-08-23
5425,34700,2024-09-23,coin,large,349.99,150000,Whale,US,Android,,2024-05-11
5426,35047,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-08-20
5427,35047,2024-09-23,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-08-20
5428,35880,2024-09-23,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-24
5429,36018,2024-09-23,coin,small,29.99,10000,Dolphin,UK,Android,,2024-04-11
5430,36111,2024-09-23,coin,large,349.99,150000,Whale,US,Android,,2024-05-31
5431,36242,2024-09-23,coin,medium,79.99,30000,Whale,Other,Android,Control,2024-07-26
5432,36747,2024-09-23,coin,large,349.99,150000,Whale,UK,iOS,Treatment,2024-07-21
5433,37858,2024-09-23,coin,medium,79.99,30000,Dolphin,UK,iOS,,2024-04-17
5434,38711,2024-09-23,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-08-17
5435,38711,2024-09-23,royal_token,value,99.99,2000,Whale,Other,iOS,Treatment,2024-08-17
5436,38781,2024-09-23,coin,micro,2.99,1000,Minnow,UK,iOS,,2024-06-04
5437,39433,2024-09-23,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-05-19
5438,40438,2024-09-23,coin,small,29.99,10000,Whale,Germany,iOS,,2024-06-05
5439,41115,2024-09-23,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-06
5440,41156,2024-09-23,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-29
5441,44744,2024-09-23,coin,large,349.99,150000,Dolphin,US,Android,,2024-04-29
5442,45382,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,,2024-05-09
5443,48045,2024-09-23,coin,large,349.99,150000,Whale,US,Android,,2024-04-14
5444,48619,2024-09-23,coin,large,349.99,150000,Whale,US,iOS,,2024-05-19
5445,750,2024-09-24,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-18
5446,1081,2024-09-24,coin,large,349.99,150000,Whale,US,Android,Control,2024-09-23
5447,2646,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
5448,3386,2024-09-24,coin,medium,79.99,30000,Whale,Canada,iOS,Treatment,2024-07-28
5449,3771,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,,2024-06-01
5450,4121,2024-09-24,coin,small,29.99,10000,Dolphin,US,Android,,2024-04-09
5451,8071,2024-09-24,coin,large,349.99,150000,Minnow,US,iOS,Treatment,2024-08-01
5452,8134,2024-09-24,coin,medium,79.99,30000,Dolphin,US,iOS,Control,2024-07-04
5453,8419,2024-09-24,coin,small,29.99,10000,Whale,Germany,Android,,2024-06-21
5454,8845,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,,2024-04-12
5455,9071,2024-09-24,coin,small,29.99,10000,Minnow,US,iOS,Treatment,2024-09-02
5456,9406,2024-09-24,coin,large,349.99,150000,Whale,Australia,iOS,,2024-05-28
5457,9651,2024-09-24,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-09-17
5458,9651,2024-09-24,royal_token,value,99.99,2000,Whale,US,Android,Treatment,2024-09-17
5459,10963,2024-09-24,coin,small,29.99,10000,Minnow,US,iOS,Treatment,2024-08-23
5460,12354,2024-09-24,coin,medium,79.99,30000,Whale,Australia,iOS,,2024-04-06
5461,13206,2024-09-24,coin,large,349.99,150000,Whale,UK,Android,Treatment,2024-07-08
5462,13206,2024-09-24,royal_token,value,99.99,2000,Whale,UK,Android,Treatment,2024-07-08
5463,13457,2024-09-24,coin,small,29.99,10000,Minnow,Canada,iOS,Treatment,2024-09-24
5464,13616,2024-09-24,coin,medium,79.99,30000,Dolphin,Australia,Android,Control,2024-09-04
5465,14189,2024-09-24,coin,small,29.99,10000,Minnow,US,iOS,Control,2024-07-13
5466,15836,2024-09-24,coin,large,349.99,150000,Whale,Germany,iOS,,2024-05-03
5467,19359,2024-09-24,coin,large,349.99,150000,Whale,US,Android,,2024-05-01
5468,20023,2024-09-24,coin,large,349.99,150000,Whale,Germany,iOS,Treatment,2024-08-16
5469,20023,2024-09-24,royal_token,value,99.99,2000,Whale,Germany,iOS,Treatment,2024-08-16
5470,21011,2024-09-24,royal_token,standard,39.99,500,Dolphin,Other,iOS,Treatment,2024-08-03
5471,21211,2024-09-24,coin,large,349.99,150000,Whale,Canada,Android,Treatment,2024-07-09
5472,21211,2024-09-24,royal_token,value,99.99,2000,Whale,Canada,Android,Treatment,2024-07-09
5473,21873,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-08-10
5474,21873,2024-09-24,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-08-10
5475,22813,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,,2024-05-26
5476,23018,2024-09-24,coin,medium,79.99,30000,Whale,US,Android,,2024-06-22
5477,23308,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,,2024-05-27
5478,23711,2024-09-24,coin,large,349.99,150000,Whale,Canada,Android,Control,2024-09-13
5479,25205,2024-09-24,coin,large,349.99,150000,Whale,Australia,iOS,Control,2024-08-12
5480,25211,2024-09-24,coin,large,349.99,150000,Whale,US,Android,Control,2024-08-18
5481,26437,2024-09-24,coin,medium,79.99,30000,Whale,Australia,Android,,2024-05-22
5482,27224,2024-09-24,coin,medium,79.99,30000,Whale,Canada,Android,,2024-04-25
5483,27661,2024-09-24,coin,large,349.99,150000,Whale,Other,Android,Treatment,2024-08-24
5484,27661,2024-09-24,royal_token,value,99.99,2000,Whale,Other,Android,Treatment,2024-08-24
5485,28402,2024-09-24,coin,small,29.99,10000,Minnow,Australia,iOS,Treatment,2024-08-05
5486,28719,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-20
5487,29607,2024-09-24,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-21
5488,30166,2024-09-24,coin,large,349.99,150000,Whale,Other,iOS,Treatment,2024-09-05
5489,31646,2024-09-24,coin,medium,79.99,30000,Whale,Germany,iOS,Treatment,2024-07-25
5490,31646,2024-09-24,royal_token,value,99.99,2000,Whale,Germany,iOS,Treatment,2024-07-25
5491,32049,2024-09-24,coin,medium,79.99,30000,Dolphin,Australia,iOS,Treatment,2024-07-23
5492,32153,2024-09-24,coin,large,349.99,150000,Dolphin,UK,iOS,Treatment,2024-07-24
5493,32498,2024-09-24,coin,small,29.99,10000,Dolphin,UK,iOS,,2024-06-08
5494,32906,2024-09-24,coin,large,349.99,150000,Dolphin,Other,iOS,,2024-06-16
5495,33760,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-18
5496,33863,2024-09-24,coin,micro,2.99,1000,Dolphin,US,iOS,,2024-05-28
5497,34736,2024-09-24,coin,small,29.99,10000,Minnow,US,iOS,Treatment,2024-08-13
5498,35459,2024-09-24,coin,micro,2.99,1000,Minnow,US,Android,Treatment,2024-08-22
5499,35847,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-11
5500,36526,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-26
5501,38567,2024-09-24,coin,medium,79.99,30000,Whale,Germany,iOS,,2024-04-12
5502,40695,2024-09-24,coin,large,349.99,150000,Whale,Australia,Android,Treatment,2024-08-22
5503,41115,2024-09-24,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-06
5504,41580,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-21
5505,41580,2024-09-24,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-07-21
5506,42185,2024-09-24,coin,medium,79.99,30000,Dolphin,Germany,iOS,Treatment,2024-07-24
5507,42378,2024-09-24,coin,medium,79.99,30000,Dolphin,Canada,iOS,Control,2024-09-22
5508,42470,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,,2024-06-16
5509,42606,2024-09-24,royal_token,standard,39.99,500,Dolphin,US,Android,Treatment,2024-08-01
5510,43055,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-09-17
5511,43055,2024-09-24,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-09-17
5512,43800,2024-09-24,coin,large,349.99,150000,Whale,US,Android,Control,2024-07-12
5513,44368,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Control,2024-07-18
5514,44384,2024-09-24,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-04-08
5515,45077,2024-09-24,coin,small,29.99,10000,Dolphin,Germany,iOS,,2024-05-22
5516,45891,2024-09-24,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-23
5517,45891,2024-09-24,royal_token,standard,39.99,500,Whale,US,iOS,Treatment,2024-07-23
5518,45966,2024-09-24,coin,large,349.99,150000,Whale,Australia,iOS,,2024-05-05
5519,46559,2024-09-24,coin,large,349.99,150000,Whale,Australia,iOS,Treatment,2024-09-24
5520,46736,2024-09-24,coin,medium,79.99,30000,Minnow,Australia,iOS,,2024-04-02
5521,47156,2024-09-24,coin,small,29.99,10000,Minnow,Canada,iOS,,2024-05-27
5522,47168,2024-09-24,coin,large,349.99,150000,Whale,Australia,iOS,,2024-06-28
5523,48092,2024-09-24,coin,large,349.99,150000,Whale,UK,Android,Treatment,2024-09-13
5524,48567,2024-09-24,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-04
5525,928,2024-09-25,coin,large,349.99,150000,Whale,US,Android,,2024-05-27
5526,1420,2024-09-25,coin,small,29.99,10000,Whale,Germany,Android,,2024-06-20
5527,1496,2024-09-25,coin,large,349.99,150000,Whale,UK,Android,Treatment,2024-08-06
5528,3181,2024-09-25,coin,medium,79.99,30000,Whale,US,Android,,2024-04-09
5529,3598,2024-09-25,coin,large,349.99,150000,Whale,Other,Android,,2024-06-13
5530,3795,2024-09-25,coin,small,29.99,10000,Whale,US,iOS,Treatment,2024-08-20
5531,5256,2024-09-25,coin,large,349.99,150000,Whale,Australia,iOS,,2024-06-25
5532,6159,2024-09-25,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-08-04
5533,7284,2024-09-25,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-09-09
5534,7570,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-07-31
5535,7570,2024-09-25,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-07-31
5536,8168,2024-09-25,coin,large,349.99,150000,Whale,Germany,iOS,Control,2024-09-10
5537,8210,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-09-10
5538,8210,2024-09-25,royal_token,value,99.99,2000,Whale,US,iOS,Treatment,2024-09-10
5539,8565,2024-09-25,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-08-23
5540,8807,2024-09-25,coin,medium,79.99,30000,Dolphin,UK,Android,,2024-06-13
5541,9506,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-07
5542,9646,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-15
5543,10158,2024-09-25,coin,medium,79.99,30000,Whale,US,Android,Control,2024-08-24
5544,11055,2024-09-25,coin,micro,2.99,1000,Minnow,US,Android,Treatment,2024-09-21
5545,13127,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-05-05
5546,16003,2024-09-25,royal_token,standard,39.99,500,Dolphin,Australia,iOS,Treatment,2024-08-06
5547,16088,2024-09-25,coin,micro,2.99,1000,Minnow,Germany,iOS,,2024-04-20
5548,17223,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-06-15
5549,18173,2024-09-25,coin,large,349.99,150000,Whale,Canada,iOS,,2024-06-07
5550,19744,2024-09-25,coin,large,349.99,150000,Dolphin,Other,iOS,,2024-04-08
5551,20829,2024-09-25,coin,small,29.99,10000,Minnow,US,iOS,Control,2024-09-05
5552,21090,2024-09-25,coin,small,29.99,10000,Whale,US,Android,,2024-06-11
5553,21090,2024-09-25,coin,large,349.99,150000,Whale,US,Android,,2024-06-11
5554,21749,2024-09-25,coin,large,349.99,150000,Whale,Other,iOS,,2024-04-13
5555,22887,2024-09-25,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-06-20
5556,23065,2024-09-25,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-08
5557,24131,2024-09-25,coin,large,349.99,150000,Whale,UK,Android,Treatment,2024-07-03
5558,24991,2024-09-25,coin,large,349.99,150000,Whale,Australia,Android,Treatment,2024-08-19
5559,24991,2024-09-25,royal_token,value,99.99,2000,Whale,Australia,Android,Treatment,2024-08-19
5560,25391,2024-09-25,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-07-26
5561,27008,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-05-20
5562,27658,2024-09-25,coin,medium,79.99,30000,Whale,Other,Android,Treatment,2024-09-23
5563,27768,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-05-04
5564,27936,2024-09-25,coin,large,349.99,150000,Whale,Other,iOS,Control,2024-09-13
5565,28719,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-20
5566,32049,2024-09-25,royal_token,standard,39.99,500,Dolphin,Australia,iOS,Treatment,2024-07-23
5567,33066,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-04-03
5568,33906,2024-09-25,coin,medium,79.99,30000,Dolphin,US,iOS,Control,2024-07-14
5569,35442,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-06-02
5570,36569,2024-09-25,coin,medium,79.99,30000,Whale,US,iOS,Treatment,2024-08-15
5571,37073,2024-09-25,coin,small,29.99,10000,Whale,US,Android,Control,2024-08-02
5572,37122,2024-09-25,coin,medium,79.99,30000,Dolphin,Other,iOS,,2024-04-13
5573,38071,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Treatment,2024-08-02
5574,38259,2024-09-25,coin,large,349.99,150000,Whale,UK,iOS,,2024-04-19
5575,39655,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-05-20
5576,40739,2024-09-25,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-09
5577,41112,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-12
5578,43451,2024-09-25,coin,large,349.99,150000,Dolphin,US,iOS,Treatment,2024-07-21
5579,44779,2024-09-25,coin,medium,79.99,30000,Whale,US,iOS,,2024-05-07
5580,46302,2024-09-25,coin,large,349.99,150000,Whale,US,iOS,,2024-05-28
5581,404,2024-09-26,coin,micro,2.99,1000,Minnow,UK,Android,Control,2024-07-03
5582,519,2024-09-26,coin,large,349.99,150000,Whale,US,Android,,2024-05-25
5583,519,2024-09-26,coin,medium,79.99,30000,Whale,US,Android,,2024-05-25
5584,785,2024-09-26,coin,medium,79.99,30000,Whale,Other,iOS,Treatment,2024-09-10
5585,785,2024-09-26,royal_token,value,99.99,2000,Whale,Other,iOS,Treatment,2024-09-10
5586,3327,2024-09-26,coin,medium,79.99,30000,Dolphin,UK,Android,,2024-05-17
5587,3706,2024-09-26,coin,large,349.99,150000,Whale,US,Android,Control,2024-08-13
5588,3736,2024-09-26,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-17
5589,4078,2024-09-26,coin,large,349.99,150000,Whale,Australia,iOS,Treatment,2024-07-19
5590,6616,2024-09-26,coin,medium,79.99,30000,Dolphin,UK,Android,,2024-05-18
5591,6766,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,,2024-05-29
5592,7828,2024-09-26,coin,large,349.99,150000,Whale,Germany,Android,,2024-05-13
5593,8723,2024-09-26,coin,small,29.99,10000,Whale,UK,Android,,2024-06-08
5594,9087,2024-09-26,coin,large,349.99,150000,Whale,Canada,iOS,Control,2024-08-06
5595,10442,2024-09-26,coin,large,349.99,150000,Whale,UK,iOS,,2024-06-29
5596,13477,2024-09-26,coin,large,349.99,150000,Whale,UK,iOS,,2024-05-27
5597,15582,2024-09-26,coin,large,349.99,150000,Whale,Canada,iOS,,2024-05-03
5598,15681,2024-09-26,coin,micro,2.99,1000,Minnow,US,iOS,Treatment,2024-09-22
5599,15740,2024-09-26,coin,large,349.99,150000,Whale,Other,iOS,Control,2024-08-27
5600,15839,2024-09-26,coin,large,349.99,150000,Whale,US,Android,,2024-06-05
5601,17079,2024-09-26,coin,large,349.99,150000,Whale,Germany,iOS,Treatment,2024-07-17
5602,17079,2024-09-26,royal_token,value,99.99,2000,Whale,Germany,iOS,Treatment,2024-07-17
5603,17717,2024-09-26,coin,small,29.99,10000,Minnow,Canada,iOS,Treatment,2024-09-07
5604,18676,2024-09-26,coin,medium,79.99,30000,Whale,US,iOS,Control,2024-07-02
5605,19606,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,Control,2024-09-22
5606,20334,2024-09-26,coin,large,349.99,150000,Dolphin,US,iOS,Control,2024-08-06
5607,21749,2024-09-26,coin,medium,79.99,30000,Whale,Other,iOS,,2024-04-13
5608,21883,2024-09-26,coin,small,29.99,10000,Minnow,Germany,iOS,,2024-05-04
5609,23260,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,,2024-04-25
5610,23455,2024-09-26,coin,medium,79.99,30000,Whale,Other,iOS,,2024-04-02
5611,23794,2024-09-26,coin,small,29.99,10000,Minnow,Canada,iOS,Treatment,2024-07-03
5612,26495,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,Control,2024-08-25
5613,27646,2024-09-26,coin,small,29.99,10000,Dolphin,US,iOS,,2024-04-30
5614,28349,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,,2024-05-12
5615,28376,2024-09-26,coin,medium,79.99,30000,Dolphin,US,Android,,2024-06-08
5616,28692,2024-09-26,coin,large,349.99,150000,Whale,US,Android,Treatment,2024-09-08
5617,28692,2024-09-26,royal_token,starter,9.99,100,Whale,US,Android,Treatment,2024-09-08
5618,28806,2024-09-26,coin,large,349.99,150000,Whale,US,Android,,2024-05-10
5619,31169,2024-09-26,coin,large,349.99,150000,Whale,US,Android,,2024-04-07
5620,31622,2024-09-26,coin,micro,2.99,1000,Minnow,US,iOS,Treatment,2024-09-12
5621,31700,2024-09-26,coin,large,349.99,150000,Whale,US,Android,Control,2024-09-04
5622,33067,2024-09-26,coin,medium,79.99,30000,Dolphin,US,iOS,,2024-06-02
5623,34233,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,,2024-06-14
5624,35342,2024-09-26,coin,small,29.99,10000,Whale,US,iOS,Control,2024-08-23
5625,36495,2024-09-26,coin,large,349.99,150000,Whale,Australia,iOS,Control,2024-08-03
5626,37086,2024-09-26,coin,large,349.99,150000,Whale,Australia,iOS,,2024-04-15
5627,37155,2024-09-26,coin,medium,79.99,30000,Dolphin,Germany,iOS,,2024-05-11
5628,37564,2024-09-26,coin,large,349.99,150000,Whale,UK,iOS,Control,2024-07-20
5629,38327,2024-09-26,coin,large,349.99,150000,Whale,US,iOS,,2024-06-25
5630,39829,2024-09-26,coin,large,349.99,150000,Whale,US,Android,Control,2024-08-17
5631,39902,2024-09-26,coin,small,29.99,10000,Whale,Australia,iOS,Control,2024-09-09
5632,40698,2024-09-26,coin,small,29.99,10000,Dolphin,Other,iOS,,2024-06-19
5633,40979,2024-09-26,coin,large,349.99,150000,Whale,Canada,iOS,Treatment,2024-07-04
5634,40979,2024-09-26,royal_token,standard,39.99,500,Whale,Canada,iOS,Treatment,2024-07-04
